name,band,ra,dec,herf_70,herf_100,herf_160,herf_250,herf_350,herf_500,wisevega_1,wisevega_2,wisevega_3,wisevega_4,2mvega_j,2mvega_h,2mvega_k,redshift
HPPSC070A_J193305.3+481140,blue,293.272464,48.194504,14.077,,51.213,,,,17.154,16.585,11.991,9.16,,,,2.343
HPPSC070A_J125904.1+273340,blue,194.76744,27.561179,23.892,41.709,73.563,53,,,15.727,15.548,11.559,8.827,,,,0.48176
HPPSC070A_J125923.2+271334,blue,194.846895,27.226051,43.058,54.963,,,,,15.928,15.54,11.544,8.569,,,,0.18129
HPPSC070A_J093630.7+482812,blue,144.127914,48.469918,76.447,133.06,240.528,,,,13.788,13.677,10.127,7.981,16.248,15.588,15.03,0.025171
HPPSC070A_J113628.9+213545,blue,174.120709,21.59594,1196.042,,2518.364,1135.5,489.7,,,,,,13.878,13.074,12.736,0.02948
HPPSC070A_J113315.7+242648,blue,173.3157,24.446694,43.53,88.406,,178.7,,,10.855,10.906,9.649,8.057,12.291,11.665,11.431,0.023249
HPPSC070A_J033211.6-274713,blue,53.04863,-27.787036,8.073,,,,,,16.52,16.201,12.305,8.796,,,,0.5763
HPPSC070A_J125856.6+274919,blue,194.735868,27.822045,9.599,21.017,,,,,14.169,14.011,11.681,8.693,,,,0.02847
HPPSC070A_J125848.7+274838,blue,194.703072,27.810461,32.085,51.887,54.614,,,,11.333,11.397,10.447,8.285,12.893,12.405,11.981,0.019563
HPPSC070A_J003118.8+082829,blue,7.828466,8.474618,3030.791,,2728.3,872.6,353.9,,11.171,10.85,6.278,3.387,13.927,13.38,12.778,0.014507
HPPSC070A_J091334.0+300224,blue,138.391651,30.039944,41.454,,,51.5,,,13.108,13.165,11.097,8.507,14.958,14.254,13.859,0.021578
HPPSC070A_J092743.5+121714,blue,141.931467,12.287357,1190.061,,1989.532,956.2,431,90.9,11.74,11.523,7.501,5.161,13.871,13.107,12.784,0.028833
HPPSC070A_J114835.6+124008,blue,177.148666,12.668851,170.121,,,,,,13.683,13.387,9.428,6.483,15.625,14.754,14.654,0.083122
HPPSC070A_J141125.8+252549,blue,212.857623,25.430242,143.292,,,76.7,,,13.151,12.515,9.425,6.678,15.583,14.908,14.487,0.068199
HPPSC070A_J125940.2+281046,blue,194.917587,28.179407,76.68,108.962,131.627,64.4,,,14.263,14.005,9.874,7.461,16.603,15.567,15.179,0.018136
HPPSC070A_J105128.0+573503,blue,162.866895,57.584141,90.966,120.451,106.242,52.6,26.9,,13.879,13.629,9.935,7.234,15.683,14.878,14.55,0.073
HPPSC070A_J230456.5+193308,blue,346.235678,19.552188,8204.279,9450.365,8204.889,3413,1408,511.6,10.765,10.359,6.065,3.425,13.132,12.754,11.796,0.025097
HPPSC070A_J004729.0-252625,blue,11.870913,-25.440274,107.981,240.039,470.183,303.6,167.6,,12.787,12.692,9.062,7.297,15.2,14.653,13.976,0.069658
HPPSC070A_J031718.8-410629,blue,49.328514,-41.107929,655.027,663.863,766.579,280.1,164.4,98.4,,,,,10.496,9.767,9.246,0.002799
HPPSC070A_J152130.6+211134,blue,230.377828,21.192797,63.568,,214.798,,,,,,,,14.468,13.747,13.238,0.04131
HPPSC070A_J124635.2+022209,blue,191.646926,2.369204,193.395,172.474,115.776,54.3,,,11.64,10.588,7.221,4.661,14.829,14.025,13.191,0.048178
HPPSC070A_J145108.7+270926,blue,222.786567,27.157318,161.563,176.095,142.58,,,,11.093,10.144,7.121,4.638,13.644,12.882,12.054,0.065
HPPSC070A_J022922.7-260645,blue,37.344586,-26.112546,31.833,,80.513,,,,,,,,16.701,15.934,14.497,0.0548
HPPSC070A_J084925.5+445311,blue,132.356625,44.886319,6.643,,21.131,,,,15.691,15.563,11.815,8.304,,,,0.61643
HPPSC070A_J020019.2+242824,blue,30.080084,24.473404,1876.404,,2419.754,1140.1,508.4,199.3,10.863,10.548,7.019,4.421,13.364,12.469,12.102,0.016435
HPPSC070A_J022408.0+475812,blue,36.033357,47.97006,12754.23,16390.634,13311.77,5390.3,2046,646,9.659,9.296,5.1,2.543,12.448,11.275,10.815,0.015607
HPPSC070A_J043533.8+191017,blue,68.890851,19.17143,4935.14,6915.392,8817.978,3715.2,1657.9,652.8,10.053,9.466,5.375,2.954,13.738,12.594,12.055,0.02471
HPPSC070A_J054547.9+584204,blue,86.449783,58.70102,16144.32,24675.491,25463.551,11605.2,,,9.583,9.128,5.077,2.879,12.508,11.201,10.56,0.01486
HPPSC070A_J080249.6+154829,blue,120.706778,15.808161,215.139,377.248,,,,,12.494,12.438,8.601,6.188,15.353,14.785,14.554,0.016198
HPPSC070A_J093543.0+611953,blue,143.929417,61.331472,73.956,,,37.4,,,14.246,13.821,10.159,8.416,16.061,15.351,14.652,0.202526
HPPSC070A_J110704.3+074815,blue,166.768105,7.804288,149.393,294.998,591.705,356.2,194.2,,12.169,12.133,8.993,6.919,14.574,13.924,13.357,0.026943
HPPSC070A_J165218.9+555420,blue,253.078936,55.905558,480.144,,658.443,342.1,178.7,82.2,10.751,9.959,7.202,4.755,12.992,12.207,11.939,0.02915
HPPSC070A_J175451.8+344634,blue,268.715986,34.776135,5923.251,8633.359,10414.213,4373.7,1843.4,669.4,9.991,9.655,5.141,3.02,12.285,11.682,11.357,0.016281
HPPSC070A_J181609.3+423922,blue,274.039105,42.65603,141.202,,480.236,273.5,,,11.831,11.706,9.402,7.017,13.678,12.843,12.596,0.041449
HPPSC070A_J142458.2-030359,blue,216.242823,-3.066521,254.794,468.765,731.946,391.2,,,12.329,12.197,8.432,6.66,14.754,14.001,13.549,0.0309
HPPSC070A_J102548.9+134511,blue,156.454087,13.75311,67.597,,240.049,,,,13.037,12.969,9.597,7.463,15.015,14.4,14.156,0.031865
HPPSC070A_J202655.8-021640,blue,306.732774,-2.277659,1057.983,,1147.899,472.6,202.9,,9.579,8.453,4.972,2.477,11.915,12.263,11.159,0.029143
HPPSC070A_J132457.5-120157,blue,201.239628,-12.032392,177.023,,245.119,,,,13.439,13.19,9.33,6.795,15.417,14.711,14.131,0.079465
HPPSC070A_J121525.6+135447,blue,183.856763,13.912944,84.79,156.753,218.136,147.3,71,,12.577,12.517,9.883,8.002,14.589,13.948,13.496,0.05208
HPPSC070A_J000328.2-003843,blue,0.867734,-0.64536,35.991,,117.506,66.8,,,13.863,13.597,11.036,8.687,15.896,15.085,14.527,0.126321
HPPSC070A_J000306.0-002125,blue,0.775112,-0.356934,44.938,,130.622,71.5,37.6,,14.285,14.106,10.358,8.66,16.325,15.697,14.949,0.077158
HPPSC070A_J051646.2+794012,blue,79.192856,79.670044,7241.573,9708.87,7995.223,3634.6,,,10.843,10.342,5.728,3.322,13.35,12.467,11.674,0.05367
HPPSC070A_J214203.9+005603,blue,325.516426,0.934226,32.498,,,,,,16.672,16.036,11.624,8.219,,,,0.49745
HPPSC070A_J220123.3+022621,blue,330.347478,2.439272,29.871,,123.212,149,128.9,80.9,17.606,15.683,9.524,6.663,,,,2.877
HPPSC070A_J221011.8-350719,blue,332.549302,-35.121975,46.185,,102.307,135.3,120.2,108.4,17.603,16.707,10.347,6.763,,,,2.814
HPPSC070A_J130006.3+274919,blue,195.026506,27.822072,20.989,21.645,31.402,,,,15.885,15.452,11.54,8.407,,,,0.1852
HPPSC070A_J125907.9+275117,blue,194.783067,27.854828,80.598,131.755,143.089,,,,11.676,11.742,10.393,8.697,13.334,12.685,12.408,0.022089
HPPSC070A_J125904.6+274730,blue,194.769336,27.791674,62.328,98.198,113.87,59.5,,,14.423,14.134,10.048,8.405,16.242,15.501,14.996,0.084322
HPPSC070A_J125903.8+274928,blue,194.766144,27.824509,22.82,38.561,52.972,,,,15.55,15.195,11.191,8.842,,,,0.29295
HPPSC070A_J125858.0+274956,blue,194.741718,27.832289,13.254,33.807,,,,,15.5,15.147,11.297,8.833,,,,0.18267
HPPSC070A_J084922.2+012405,blue,132.342614,1.401461,19.614,31.093,,,,,15.292,14.897,11.42,8.282,,,,0.034489
HPPSC070A_J143529.9+002449,blue,218.874704,0.413693,29.638,44.593,73.718,,,,15.115,14.898,11.679,8.683,,,,0.035279
HPPSC070A_J210508.6-052400,blue,316.285822,-5.399878,43.391,76.995,99.787,,,,12.38,12.286,10.038,8.654,14.375,13.7,13.216,0.082664
HPPSC070A_J213202.2-334254,blue,323.009233,-33.714954,82.664,,,,,,11.476,10.58,7.176,4.586,13.618,12.873,12.008,0.029974
HPPSC070A_J013624.2-372027,blue,24.100965,-37.340727,3831.646,4078.671,2798.32,863.9,334.7,,10.794,10.474,5.986,2.917,13.368,12.478,12.107,0.017322
HPPSC070A_J130128.1+280742,blue,195.36725,28.128333,53.173,84.658,110.342,48.6,,,15.115,14.403,10.291,8.186,,,,0.11522
HPPSC070A_J125734.0+274058,blue,194.39194,27.682885,44.255,66.137,84.153,63.3,47,,15.565,14.998,11.68,8.545,,,,0.18612
HPPSC070A_J125728.5+263941,blue,194.369095,26.661307,40.264,68.746,61.326,49.8,,,14.945,14.55,10.815,8.532,,,,0.145458
HPPSC070A_J004138.1+403411,blue,10.408914,40.569679,83.635,,,,,,14.664,14.449,10.728,7.844,16.634,15.917,15.287,0.09937
HPPSC070A_J122615.7+482937,blue,186.56565,48.493632,258.735,244.322,,,,,14.319,13.664,9.215,5.467,16.531,15.386,14.848,0.000999
HPPSC070A_J063145.6-173847,blue,97.940269,-17.646407,1388.335,1797.627,1807.061,,,,11.491,11.252,7.043,4.756,14.333,13.706,13.133,0.021158
HPPSC070A_J070946.7-273407,blue,107.444926,-27.568748,13083.331,13820.774,10706.911,,,,9.827,9.316,4.655,1.681,12.578,11.805,11.205,0.010077
HPPSC070A_J020357.0-080759,blue,30.987865,-8.133007,32.257,35.103,24.717,,,,16.373,15.908,11.511,8.112,,,,0.188546
HPPSC070A_J152416.5+542742,blue,231.069062,54.461667,18.171,25.86,,,,,13.661,13.36,11.477,9.172,15.963,15.179,14.422,0.192427
HPPSC070A_J074345.4-262918,blue,115.939201,-26.488282,1047.772,,1503.546,612.7,,,11.438,11.238,7.232,5.318,14.568,13.352,12.802,0.015924
HPPSC070A_J125937.7+282451,blue,194.907173,28.414031,43.013,59.987,78.057,58.8,,,15.771,15.214,11.314,8.034,,,,0.18077
HPPSC070A_J074009.9-234958,blue,115.041461,-23.832851,218.494,,,,,,10.905,9.508,6.206,3.747,16.316,14.698,13.034,0.292
HPPSC070A_J025958.5+364913,blue,44.99389,36.820382,11861.34,11891.234,7848.654,3047.5,1265.5,,9.617,8.81,4.764,1.656,11.862,10.966,10.729,0.012025
HPPSC070A_J232103.5-691302,blue,350.264626,-69.21718,1961.179,2548.283,,,,,11.968,11.564,7.241,4.268,14.771,13.82,13.22,0.038026
HPPSC070A_J163514.0-580448,blue,248.808417,-58.079992,1406.798,,792.896,514.6,,,10.261,9.696,6.115,3.064,12.808,11.948,11.42,0.009144
HPPSC070A_J051157.7-182939,blue,77.990652,-18.494064,79.981,,,199,,,11.321,10.813,8.517,6.358,13.889,13.025,12.505,0.042079
HPPSC070A_J110540.7+055955,blue,166.419665,5.998573,86.165,86.122,73.838,,,,12.571,12.39,9.438,7.099,14.162,13.473,13.188,0.054293
HPPSC070A_J012440.7+035127,blue,21.169626,3.857454,53.823,87.107,108.694,,,,14.398,14.184,10.381,8.474,16.628,15.197,15.54,0.007298
HPPSC070A_J125851.3+281454,blue,194.713804,28.248335,66.651,116.791,172.563,104.6,,,14.098,13.716,10.052,8.314,15.924,15.286,14.688,0.166521
HPPSC070A_J153552.4+575409,blue,233.968662,57.902514,170.383,167.963,124.895,50.8,,,10.434,9.505,6.568,4.114,13.609,12.906,12.181,0.029577
HPPSC070A_J125623.2+273359,blue,194.096807,27.566309,25.205,46.093,63.883,,60.2,,15.462,15.107,11.375,8.427,,,,0.09329
HPPSC070A_J121359.1-803618,blue,183.496359,-80.605006,200.503,,725.089,388.4,160.7,66.5,12.288,12.154,8.582,6.772,14.999,14.18,13.621,0.065309
HPPSC070A_J143738.3-150023,blue,219.409611,-15.006407,8014.16,7898.734,5284.198,2391.4,1552.2,,12.338,11.336,7.165,3.657,15.028,14.151,13.253,0.08273
HPPSC070A_J132123.1+002032,blue,200.346518,0.342355,8333.138,11734.759,10921.574,4830.5,1032.7,,9.874,9.555,5.595,3.032,13.058,12.142,11.44,0.018606
HPPSC070A_J051621.2-103341,blue,79.088315,-10.561513,297.141,,497.425,264.5,151.5,,10.406,9.445,6.401,4.213,13.189,12.208,11.236,0.028453
HPPSC070A_J105143.5-005233,blue,162.931239,-0.875737,46.725,110.942,115.731,56.2,,,14.834,14.412,10.593,8.43,,,,0.1286
HPPSC070A_J125929.4+275100,blue,194.87276,27.85012,78.427,123.094,114.844,65.8,,,11.748,11.83,10.541,8.355,13.297,12.693,12.256,0.022899
HPPSC070A_J214503.3+011128,blue,326.26401,1.191052,13.698,19.888,33.685,,,,16.373,16.023,11.854,8.965,,,,0.204146
HPPSC070A_J112845.8+583536,blue,172.191149,58.593441,83.56,147.44,291.182,168.8,85.9,,12.751,12.686,9.832,7.19,14.783,13.609,13.316,0.059465
HPPSC070A_J061511.2-571614,blue,93.796847,-57.270644,57.862,,102.184,54.6,,,17.325,16.469,10.297,6.864,,,,3.399
HPPSC070A_J114930.7+222326,blue,177.378011,22.390455,20.263,25.784,,,,,15.889,15.557,11.895,8.733,,,,0.176
HPPSC070A_J092744.5+121717,blue,141.935538,12.288061,823.421,,,,,,12.163,11.94,7.807,4.644,14.412,13.663,13.207,0.029254
HPPSC070A_J130032.1+545458,blue,195.13386,54.91622,58.019,93.746,112.438,,,,13.541,13.383,10.418,8.445,15.237,14.435,13.974,0.088
HPPSC070A_J102010.4+453614,blue,155.043464,45.60381,45.957,88.402,117.135,68.7,,,15.497,15.072,11.641,8.746,,,,0.450911
HPPSC070A_J130143.2+280200,blue,195.430275,28.033207,37.931,46.96,41.005,,,,15.547,15.382,11.425,8.58,17.034,16.253,15.825,0.098
HPPSC070A_J104514.8+390837,blue,161.311654,39.143584,75.921,85.764,,44.6,,,14.673,14.401,10.973,7.96,16.233,15.693,15.513,0.02649
HPPSC070A_J125916.5+275520,blue,194.818756,27.922294,30.389,,,,,,15.867,15.384,11.017,8.169,,,,0.18441
HPPSC070A_J012958.5+233521,blue,22.493758,23.589086,132.68,,236.285,100.3,,,13.261,13.048,10.029,7.367,15.163,14.535,14.016,0.090575
HPPSC070A_J155816.4+522923,blue,239.568372,52.489629,149.437,258.098,310.307,,,,13.124,12.972,9.138,7.397,15.165,14.554,14.188,0.048675
HPPSC070A_J163053.2+040424,blue,247.721984,4.073198,271.131,309.675,225.353,,,,12.714,12.543,9.047,6.079,14.623,13.834,13.532,0.025451
HPPSC070A_J004651.4+410943,blue,11.714154,41.161948,89.634,144.419,158.109,52,,,14.591,14.268,9.897,6.96,16.643,15.746,15.292,0.1289
HPPSC070A_J125651.9+274629,blue,194.21639,27.774836,24.424,41.148,73.306,,,,14.68,14.096,10.788,7.924,17.163,16.247,15.362,0.24951
HPPSC070A_J223719.6+342651,blue,339.331672,34.447555,417.494,953.31,1388.009,824.7,388.3,139.5,10.366,10.381,8.327,6.601,12.758,11.917,11.354,0.021065
HPPSC070A_J124516.9-021250,blue,191.320553,-2.213968,41.833,,,,,,15.23,14.647,10.783,8.793,,,,0.2109
HPPSC070A_J123445.1+081513,blue,188.688009,8.253629,49.279,132.347,234.654,147.4,78,38.3,13.14,13.015,10.036,8.408,15.395,14.837,14.385,0.084511
HPPSC070A_J162450.4+234650,blue,246.210018,23.780479,73.242,168.11,,,,,13.992,13.779,9.695,7.693,16.411,15.674,15.195,0.064865
HPPSC070A_J122408.7+121408,blue,186.036417,12.235551,49.786,,106.27,81.7,,,14.16,13.909,10.467,8.073,16.248,14.863,15.096,0.091551
HPPSC070A_J131639.7+445235,blue,199.165438,44.876411,748.791,794.42,627.429,285.8,112,,10.013,8.861,5.656,3.239,14.508,13.245,11.878,0.0905
HPPSC070A_J153612.6+304213,blue,234.05264,30.703557,36.718,93.151,119.135,72.9,26.3,,14.34,14.042,10.078,8.309,16.32,15.544,15.382,0.100987
HPPSC070A_J185707.7-782820,blue,284.282411,-78.472271,365.328,,367.809,,,,10.033,9.14,6.465,4.132,13.297,12.289,11.363,0.042
HPPSC070A_J224827.3-443118,blue,342.113928,-44.521669,8.503,18.879,,,,,16.452,17.098,12.425,8.794,,,,0.3482
HPPSC070A_J130252.3-235518,blue,195.718224,-23.921568,16344.419,16738.407,10419.186,3802.7,1425.6,475.1,10.703,10.253,6.083,2.93,14.014,13.013,12.239,0.021702
HPPSC070A_J041414.8+243939,blue,63.561666,24.660795,756.907,,2161.786,1018.6,479.6,200.5,11.505,11.41,7.41,5.355,,,,0.021999
HPPSC070A_J092600.4+442737,blue,141.501653,44.460402,20.591,18.328,,,,,16.367,15.427,11.956,8.075,,,,0.180687
HPPSC070A_J060945.7-214024,blue,92.440569,-21.673197,7388.157,8104.626,5540.408,2200.6,670.5,,11.451,10.8,6.382,3.155,14.095,13.131,12.553,0.037446
HPPSC070A_J100402.1-062831,blue,151.008972,-6.475171,7749.051,10859.256,13329.847,5259.2,2318.8,,9.971,9.624,5.128,2.595,13.305,12.479,11.819,0.016858
HPPSC070A_J140441.9+542423,blue,211.174786,54.406506,31.795,60.843,107.76,64.6,32.2,,14.318,14.112,10.523,9.171,16.336,15.714,15.221,0.083008
HPPSC070A_J131506.3-550925,blue,198.776513,-55.156835,50111.376,54377.199,34521.148,13041.3,4807.3,1444.7,,,,,12.628,11.527,10.598,0.030761
HPPSC070A_J033243.6-273929,blue,53.181909,-27.658058,4.703,9.276,,,,19.2,16.296,16.243,12.576,9.583,,,,0.683
HPPSC070A_J021348.5+125951,blue,33.452117,12.99754,236.873,310.472,268.968,,,,14.577,13.979,9.789,6.781,16.704,15.726,15.101,0.219161
HPPSC070A_J095648.4+284656,blue,149.201821,28.782244,14.465,,27.026,,,,15.651,15.585,11.561,8.41,,,,0.63584
HPPSC070A_J102330.5+195154,blue,155.877444,19.865118,7723.044,9461.988,8600.346,3637,1578.4,645.4,8.66,7.954,4.488,1.855,11.265,10.528,9.923,0.003859
HPPSC070A_J114933.5+222321,blue,177.389633,22.389251,10.208,18.662,35.291,,,,16.286,15.893,12.341,9.037,,,,1.365
HPPSC070A_J190651.8-365731,blue,286.716083,-36.95855,669.711,979.353,1207.433,701.1,,,10.353,10.292,8.166,6.364,13.742,12.468,11.68,0.017966
HPPSC070A_J121411.3+145656,blue,183.547461,14.948967,23.147,,88.302,71.7,38.3,,13.95,13.756,10.731,8.547,15.937,15.285,14.938,0.120965
HPPSC070A_J065842.5-560027,blue,104.67738,-56.007455,14.97,,45.084,,,,15.898,15.565,11.771,9.352,,,,0.306838
HPPSC070A_J163513.1-213112,blue,248.804777,-21.520123,177.368,,,,,,13.464,13.246,9.439,7.996,15.121,14.103,14.952,0.035835
HPPSC070A_J062409.2+095748,blue,96.038446,9.963221,461.801,,1067.19,465.1,217.7,,12.425,12.206,7.997,6.084,15.48,14.719,14.07,0.044014
HPPSC070A_J130017.9+281208,blue,195.074978,28.202338,157.685,395.925,456.967,259,111.6,,10.605,10.679,9.366,7.727,12.672,12.236,11.942,0.028326
HPPSC070A_J082253.6+241750,blue,125.723436,24.297102,64.897,134.967,,,,,13.885,13.579,9.932,7.975,15.965,15.246,14.639,0.098469
HPPSC070A_J033229.2-274908,blue,53.121657,-27.818878,1.922,3.07,7.39,,,,16.486,16.018,12.819,9.606,,,,1.095
HPPSC070A_J053828.1-014752,blue,84.617201,-1.797867,97.883,,,,,,14.772,14.251,9.891,7.23,17.197,16.252,15.557,0.176977
HPPSC070A_J100357.0-062949,blue,150.987829,-6.496966,1504.186,1926.145,1720.098,582.4,,,11.46,11.25,7.099,4.753,14.147,13.275,12.899,0.016074
HPPSC070A_J125834.3+275106,blue,194.642897,27.851741,52.633,82.936,94.797,59.6,,,,,,,,,,0.37254
HPPSC070A_J063147.1-173718,blue,97.94651,-17.621616,6395.437,6732.168,5220.634,,,,11.607,11.056,6.396,3.22,14.659,13.882,13.261,0.021298
HPPSC070A_J143622.0+584740,blue,219.091877,58.794406,2102.292,,1581.219,614.2,256.9,,9.197,8.266,5.159,2.377,12.852,11.931,10.904,0.031455
HPPSC070A_J022802.2+005110,blue,37.009385,0.852759,15.375,,56.61,,,,15.254,15.141,11.144,8.486,,,,0.127
HPPSC070A_J160759.5-395829,blue,241.998072,-39.974628,981.584,,1515.809,877.5,362.5,173.5,12.001,11.653,7.572,4.813,15.154,14.108,13.565,0.027129
HPPSC070A_J144406.5-000020,blue,221.027328,-0.005662,14.778,25.246,,,,,15.583,15.294,11.807,9.136,,,,0.034301
HPPSC070A_J202731.2+385620,blue,306.880354,38.938916,950.215,,3080.014,,,,11.689,11.389,7.181,5.168,16.011,14.654,13.591,0.013993
HPPSC070A_J065819.4-555841,blue,104.580819,-55.978046,208.901,285.663,245.536,118,,,13.586,13.297,9.856,7.012,15.754,14.939,14.486,0.097471
HPPSC070A_J094426.8+042958,blue,146.112007,4.49951,38.369,52.015,68.253,36,,,12.851,12.797,10.284,7.753,14.442,13.783,13.33,0.046707
HPPSC070A_J134741.6-302131,blue,206.923556,-30.35872,1029.625,1366.613,1381.807,638,292.4,,11.764,11.584,7.553,4.693,14.228,13.651,13.15,0.014707
HPPSC070A_J123100.8+101733,blue,187.753563,10.292361,28.935,,149.073,93.5,,,14.048,13.703,10.168,8.4,15.555,15.663,14.185,0.129311
HPPSC070A_J125741.8+274744,blue,194.42441,27.795605,20.195,49.196,,,,,14.789,14.141,10.987,8.598,17.299,16.01,15.685,0.2223
HPPSC070A_J120429.7+201858,blue,181.123813,20.316129,372.813,,494.03,,,,10.475,9.735,6.492,4.02,13.052,12.125,11.406,0.022445
HPPSC070A_J125739.9+272911,blue,194.416318,27.486417,38.505,92.653,139.326,103.3,80.4,,15.438,15.281,11.59,9.061,,,,0.39626
HPPSC070A_J193733.0-061304,blue,294.387682,-6.217862,1953.881,,3572.886,1354,611.5,232.4,9.108,8.279,4.83,2.393,12.673,11.598,10.721,0.010254
HPPSC070A_J102329.4+422139,blue,155.872741,42.360716,52.094,97.642,260.015,180.7,72.6,,,,,,15.723,15.123,14.472,0.2091
HPPSC070A_J125919.0+273745,blue,194.829544,27.629254,36.072,,,48.9,,,14.481,13.511,10.447,8.416,,,,0.37422
HPPSC070A_J164618.0-145232,blue,251.575103,-14.875663,875.895,,1024.702,369.6,,,12.323,12.066,7.863,5.083,15.351,14.172,13.662,0.027449
HPPSC070A_J161339.5+273532,blue,243.414965,27.592305,105.267,,394.593,,,,12.627,12.583,9.319,7.595,15.076,14.27,13.796,0.065999
HPPSC070A_J034512.6-393429,blue,56.302536,-39.574769,144.393,,227.701,,,,10.059,9.174,6.609,4.651,13.219,12.195,11.233,0.042783
HPPSC070A_J055211.3-072723,blue,88.047085,-7.456316,4524,5021.382,4265.292,,,,8.236,7.455,4.83,2.556,11.93,11.066,10.149,0.007789
HPPSC070A_J144100.7+490324,blue,220.252947,49.056609,41.112,71.617,177.949,92.5,46.6,,14.163,13.792,10.293,8.381,16.262,15.346,14.926,0.168926
HPPSC070A_J092631.4+423538,blue,141.631206,42.59401,68.801,,245.908,165.9,71.6,,13.242,13.064,9.539,7.718,15.284,14.548,13.824,0.11095
HPPSC070A_J080158.0-494641,blue,120.491655,-49.778181,890.08,,1862.703,925.5,435.1,,9.528,8.605,5.637,3.226,12.983,11.971,10.881,0.040495
HPPSC070A_J110851.3+245924,blue,167.21384,24.989958,15.556,,50.623,28.4,,,15.356,15.234,11.531,8.715,,,,0.100581
HPPSC070A_J113835.6+575225,blue,174.648592,57.873526,291.848,258.726,159.648,,,,13.846,13.468,9.018,5.437,15.455,15.136,15.016,0.003156
HPPSC070A_J105052.4+573507,blue,162.718443,57.585247,128.99,175.907,236.476,139.5,59.7,,12.885,12.847,9.941,7.925,14.399,13.34,13.521,0.026852
HPPSC070A_J102336.8+422104,blue,155.903684,42.351096,356.28,464.724,,,,,12.675,12.518,8.378,5.736,14.728,14.104,13.695,0.045279
HPPSC070A_J130023.8+281308,blue,195.099503,28.218901,62.386,117.806,135.24,74.5,,,15.472,14.674,10.796,8.979,,,,0.22413
HPPSC070A_J125728.3+275831,blue,194.367989,27.975263,49.483,46.016,,,,,15.152,14.942,11.152,8.969,16.8,15.914,15.693,0.037186
HPPSC070A_J123351.4-210345,blue,188.464345,-21.062516,355.473,,271.235,,,,11.374,10.479,7.151,4.535,14.186,13.43,12.794,0.023036
HPPSC070A_J055802.0-382004,blue,89.508492,-38.334346,249.357,,,,,,8.633,7.438,4.822,2.91,12.335,11.262,9.993,0.03387
HPPSC070A_J125725.3+272417,blue,194.35549,27.404646,120.543,,,,,,12.843,12.809,9.4,7.804,14.684,13.926,13.831,0.0162
HPPSC070A_J015249.1-032649,blue,28.20479,-3.446984,1373.838,,,1745.2,922.7,451.1,9.991,9.35,6.427,4.141,13.639,12.556,11.731,0.017197
HPPSC070A_J125750.0+264550,blue,194.458709,26.763913,47.657,40.316,,,,,15.633,15.034,10.58,7.166,,,,0.1902
HPPSC070A_J125757.8+280341,blue,194.491216,28.061304,305.412,458.648,542.429,,,45,12.882,12.718,8.682,6.581,15.64,15.191,14.326,0.027158
HPPSC070A_J125950.3+281728,blue,194.959868,28.291114,28.049,,,,,,15.815,15.409,11.523,8.615,,,,0.40174
HPPSC070A_J053617.2-020128,blue,84.07205,-2.024372,236.129,,409.119,,,,13.236,13.038,8.856,6.773,15.315,14.617,14.176,0.063391
HPPSC070A_J033217.2-274922,blue,53.071904,-27.822768,4.058,7.467,19.462,,,,15.27,14.92,13.158,9.167,,,,0.3375
HPPSC070A_J033209.9-274443,blue,53.041418,-27.745166,15.259,23.326,57.749,,,,15.704,15.478,11.592,8.862,,,,0.0847
HPPSC070A_J021942.0-030709,blue,34.925156,-3.119059,195.632,,580.116,294.2,130,,12.814,12.659,8.552,6.678,15.242,14.724,14.133,0.054481
HPPSC070A_J231816.3+063509,blue,349.567928,6.585851,7887.819,10134.997,9648.43,4235.4,1647.3,,10.148,9.845,5.768,2.81,13.028,12.144,11.382,0.016531
